,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
3461,1101,-121.68,39.82,15.0,3996.0,748.0,1786.0,728.0,3.5189,114895.0,INLAND
3462,17663,-121.89,37.26,25.0,3319.0,531.0,1560.0,502.0,5.8479,266918.0,<1H OCEAN
3463,13774,-117.05,34.04,23.0,3967.0,766.0,1518.0,698.0,2.29,98583.0,INLAND
3464,10285,-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,298282.01,<1H OCEAN
3465,10116,-117.93,33.94,28.0,3664.0,719.0,1820.0,657.0,4.225,203386.0,<1H OCEAN
3466,11291,-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,207048.0,<1H OCEAN
3467,13787,-117.29,35.54,35.0,7922.0,1636.0,3431.0,1329.0,3.4145,78303.0,INLAND
3468,12296,-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1.2188,85298.0,INLAND
3469,11104,-117.88,33.84,34.0,1410.0,214.0,837.0,240.0,6.1168,286645.01,<1H OCEAN
3470,11978,-117.49,33.99,21.0,2050.0,392.0,1153.0,336.0,4.84,159363.0,INLAND
3471,6302,-117.98,34.03,21.0,797.0,162.0,484.0,166.0,2.625,174049.01,<1H OCEAN
3472,20272,-119.23,34.19,16.0,5297.0,810.0,1489.0,667.0,6.4522,390804.23,NEAR OCEAN
3473,10951,-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,166382.0,<1H OCEAN
3474,5436,-118.43,34.01,27.0,3133.0,1021.0,2242.0,1002.0,2.697,323239.01,<1H OCEAN
3475,1684,-122.31,38.01,18.0,4123.0,874.0,1895.0,772.0,3.2759,143958.0,NEAR BAY
3476,15688,-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,438691.47,NEAR BAY
3477,7439,-118.19,33.95,42.0,1651.0,463.0,1559.0,436.0,2.3882,141101.0,<1H OCEAN
3478,15201,-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,333613.07,<1H OCEAN
3479,8904,-118.47,34.04,32.0,2909.0,748.0,1310.0,706.0,4.516,436430.39,<1H OCEAN
3480,15911,-122.42,37.75,52.0,2163.0,607.0,1447.0,546.0,3.3555,446718.26,NEAR BAY
3481,13633,-117.34,34.08,35.0,1380.0,248.0,730.0,264.0,3.2305,106198.0,INLAND
3482,1421,-122.06,37.99,17.0,1319.0,316.0,384.0,269.0,1.8229,144281.0,NEAR BAY
3483,936,-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,244115.0,NEAR BAY
3484,14035,-117.14,32.74,16.0,6075.0,1816.0,2592.0,1634.0,2.5553,174951.0,NEAR OCEAN
3485,1379,-122.07,38.0,37.0,978.0,202.0,462.0,184.0,3.625,148123.0,NEAR BAY
3486,18741,-122.35,40.57,18.0,2226.0,490.0,859.0,451.0,1.6821,77925.0,INLAND
3487,12850,-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009,99335.0,INLAND
3488,2494,-120.19,36.6,25.0,875.0,214.0,931.0,214.0,1.5536,54249.0,INLAND
3489,16377,-121.28,38.03,11.0,826.0,150.0,684.0,166.0,3.9265,134343.0,INLAND
3490,12019,-117.51,33.95,12.0,9016.0,1486.0,4285.0,1457.0,4.9984,181690.0,INLAND
3491,8598,-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,360612.05,<1H OCEAN
3492,1704,-122.3,37.97,35.0,1811.0,377.0,911.0,340.0,3.375,140760.0,NEAR BAY
3493,19384,-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,106904.0,INLAND
3494,2671,-115.73,33.09,27.0,452.0,103.0,258.0,61.0,2.9,95583.0,INLAND
3495,16540,-121.22,37.79,38.0,2152.0,451.0,1320.0,457.0,2.5025,90007.0,INLAND
3496,1469,-121.98,37.95,14.0,6290.0,854.0,2724.0,820.0,6.7371,281104.0,INLAND
3497,1018,-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,222256.0,INLAND
3498,10153,-117.9,33.9,18.0,3821.0,576.0,1430.0,568.0,6.9399,337299.0,<1H OCEAN
3499,1541,-122.04,37.85,27.0,6039.0,780.0,2181.0,761.0,9.5862,497460.97,NEAR BAY
3500,17282,-119.73,34.42,25.0,2024.0,312.0,907.0,335.0,5.4127,324675.0,NEAR OCEAN
3501,12388,-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,153922.0,INLAND
3502,13528,-117.31,34.17,25.0,2795.0,596.0,1650.0,569.0,3.0078,102248.0,INLAND
3503,14655,-117.14,32.8,35.0,1267.0,212.0,710.0,204.0,2.5368,194581.0,NEAR OCEAN
3504,657,-122.13,37.7,43.0,3046.0,557.0,1333.0,544.0,3.4583,191454.0,NEAR BAY
3505,19081,-122.48,38.31,29.0,2375.0,560.0,1124.0,502.0,2.3276,181158.0,<1H OCEAN
3506,8593,-118.37,33.88,44.0,1325.0,245.0,669.0,253.0,4.4211,360117.05,<1H OCEAN
3507,12793,-121.45,38.64,23.0,1481.0,343.0,1079.0,315.0,1.867,72337.0,INLAND
3508,9300,-122.57,38.02,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,343477.0,NEAR BAY
3509,11603,-118.02,33.79,23.0,6368.0,1030.0,3281.0,1001.0,6.1142,311325.01,<1H OCEAN
3510,2584,-124.07,40.87,47.0,1765.0,326.0,796.0,333.0,2.2138,86347.0,NEAR OCEAN
3511,13959,-116.91,34.24,23.0,6379.0,1636.0,1350.0,568.0,1.6336,95119.0,INLAND
3512,10382,-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,316104.0,<1H OCEAN
3513,15098,-116.94,32.81,8.0,2517.0,632.0,1686.0,613.0,2.136,131673.0,<1H OCEAN
3514,2093,-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,56443.0,INLAND
3515,1423,-122.05,38.0,16.0,1085.0,217.0,356.0,232.0,2.3462,144625.0,NEAR BAY
3516,17060,-122.24,37.49,30.0,2956.0,590.0,1191.0,594.0,3.7463,310051.0,NEAR OCEAN
3517,12642,-121.46,38.54,39.0,1453.0,324.0,843.0,281.0,1.7692,83159.0,INLAND
3518,6909,-117.93,33.95,31.0,3600.0,468.0,1382.0,435.0,7.4597,394404.09,<1H OCEAN
3519,11419,-117.96,33.69,20.0,3123.0,441.0,1319.0,432.0,6.091,302999.0,<1H OCEAN
3520,1482,-122.04,37.96,27.0,2587.0,729.0,1500.0,623.0,1.837,143160.0,NEAR BAY
3521,16239,-121.3,37.97,52.0,2259.0,417.0,766.0,385.0,2.2981,101534.0,INLAND
3522,18499,-121.74,37.35,34.0,440.0,90.0,217.0,93.0,5.2327,284057.05,<1H OCEAN
3523,20592,-121.58,39.14,52.0,662.0,160.0,520.0,149.0,0.8928,101757.0,INLAND
3524,2028,-119.75,36.71,38.0,1481.0,,1543.0,372.0,1.4577,52621.0,INLAND
3525,8391,-118.36,33.98,29.0,2861.0,816.0,1715.0,775.0,2.7712,270723.01,<1H OCEAN
3526,327,-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,141468.0,NEAR BAY
3527,3335,-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,77114.0,INLAND
3528,1044,-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,122451.0,INLAND
3529,8230,-118.2,33.77,24.0,2404.0,819.0,1566.0,753.0,1.5076,159064.0,NEAR OCEAN
3530,3721,-118.43,34.2,28.0,3386.0,,2240.0,737.0,3.0221,202290.0,<1H OCEAN
3531,19261,-122.74,38.44,23.0,2819.0,612.0,1644.0,546.0,2.6576,167079.0,<1H OCEAN
3532,7755,-118.12,33.91,35.0,620.0,122.0,381.0,124.0,3.7917,199726.0,<1H OCEAN
3533,6997,-118.03,33.95,37.0,1772.0,321.0,934.0,326.0,4.1471,192090.0,<1H OCEAN
3534,19257,-122.76,38.46,14.0,4794.0,767.0,2252.0,768.0,4.2061,227878.0,<1H OCEAN
3535,17697,-121.83,37.28,33.0,1115.0,250.0,1168.0,261.0,3.9009,167556.0,<1H OCEAN
3536,3518,-118.48,34.25,35.0,1865.0,335.0,1074.0,337.0,5.1068,237620.0,<1H OCEAN
3537,13125,-121.35,38.28,17.0,2756.0,557.0,1986.0,530.0,3.2234,116354.0,INLAND
3538,8125,-118.18,33.82,43.0,2210.0,469.0,1042.0,418.0,3.5,230145.01,NEAR OCEAN
3539,18619,-122.02,37.01,20.0,1005.0,138.0,345.0,129.0,10.0968,493723.91,NEAR OCEAN
3540,10490,-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163,394182.15,<1H OCEAN
3541,13382,-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,3.8505,160405.0,INLAND
3542,6196,-117.89,34.09,35.0,1205.0,330.0,583.0,319.0,2.3971,165039.0,<1H OCEAN
3543,19179,-122.68,38.43,29.0,488.0,63.0,161.0,62.0,6.0774,365774.1,<1H OCEAN
3544,8675,-118.32,33.87,28.0,3763.0,762.0,1967.0,724.0,5.3244,288327.01,<1H OCEAN
3545,9030,-118.58,34.06,25.0,4440.0,693.0,1560.0,636.0,8.8666,473968.69,<1H OCEAN
3546,6995,-118.03,33.96,37.0,1180.0,256.0,614.0,242.0,3.117,194008.0,<1H OCEAN
3547,11037,-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,481948.6,<1H OCEAN
3548,18350,-122.15,37.41,29.0,473.0,103.0,359.0,87.0,7.0309,414048.3,NEAR BAY
3549,12310,-116.87,33.57,12.0,1153.0,265.0,446.0,195.0,3.038,156772.0,INLAND
3550,993,-121.72,37.7,17.0,1671.0,352.0,729.0,252.0,6.1023,239818.0,INLAND
3551,1694,-122.26,38.0,6.0,678.0,104.0,318.0,91.0,5.2375,229838.02,NEAR BAY
3552,5814,-118.25,34.14,13.0,3487.0,1131.0,3749.0,1072.0,2.1602,223644.0,<1H OCEAN
3553,8654,-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,444816.4,<1H OCEAN
3554,15491,-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2.32,145576.0,<1H OCEAN
3555,13506,-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,74735.0,INLAND
3556,11448,-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,354612.03,<1H OCEAN
3557,16140,-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,3.2396,410815.07,NEAR BAY
3558,1739,-122.33,37.97,45.0,1982.0,376.0,1179.0,398.0,3.5463,130742.0,NEAR BAY
3559,16974,-122.31,37.56,45.0,1792.0,301.0,829.0,318.0,4.9013,317064.04,NEAR OCEAN
3560,7944,-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,171837.0,<1H OCEAN
3561,3726,-118.42,34.18,30.0,1323.0,353.0,856.0,333.0,3.3594,208289.01,<1H OCEAN
3562,19728,-121.52,38.9,32.0,1650.0,313.0,802.0,284.0,2.9048,101497.0,INLAND
3563,18062,-121.99,37.26,29.0,2718.0,365.0,982.0,339.0,7.9234,475297.33,<1H OCEAN
3564,19544,-120.98,37.64,39.0,2617.0,659.0,2052.0,642.0,1.6952,76408.0,INLAND
3565,10296,-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,278761.0,<1H OCEAN
3566,11005,-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403,374729.05,<1H OCEAN
3567,11395,-117.96,33.73,22.0,3479.0,455.0,1454.0,488.0,6.6324,313418.0,<1H OCEAN
3568,18472,-121.63,37.12,17.0,1830.0,398.0,1110.0,388.0,2.4821,148651.0,<1H OCEAN
3569,11346,-117.89,33.77,29.0,2577.0,445.0,1849.0,470.0,4.4732,189643.0,<1H OCEAN
3570,5800,-118.24,34.15,7.0,2063.0,670.0,1892.0,643.0,1.7301,208477.0,<1H OCEAN
3571,1398,-122.06,37.96,37.0,1784.0,313.0,788.0,304.0,4.2917,182002.0,NEAR BAY
3572,2176,-119.85,36.76,10.0,2067.0,450.0,845.0,354.0,1.8214,66742.0,INLAND
3573,6933,-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,196803.0,<1H OCEAN
3574,9498,-123.73,39.17,20.0,4620.0,1042.0,1745.0,794.0,2.375,130893.01,NEAR OCEAN
3575,13160,-121.4,36.84,40.0,2352.0,536.0,1430.0,535.0,3.0912,166514.0,INLAND
3576,8101,-118.21,33.8,41.0,1251.0,279.0,1053.0,278.0,3.2778,201127.0,NEAR OCEAN
3577,2447,-119.62,36.56,30.0,1722.0,372.0,1467.0,403.0,1.8878,55726.0,INLAND
3578,20437,-118.81,34.25,4.0,9147.0,1827.0,3950.0,1661.0,5.716,282886.03,<1H OCEAN
3579,15215,-117.1,33.0,5.0,15502.0,2613.0,7417.0,2358.0,5.9094,280505.02,<1H OCEAN
3580,8621,-118.38,33.86,15.0,1778.0,311.0,908.0,330.0,7.674,440452.5,<1H OCEAN
3581,4825,-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,225631.0,<1H OCEAN
3582,12589,-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,89005.0,INLAND
3583,6425,-118.0,34.13,35.0,1005.0,224.0,742.0,221.0,3.5481,223181.0,INLAND
3584,8449,-118.35,33.91,19.0,1949.0,559.0,1282.0,498.0,2.7813,226402.01,<1H OCEAN
3585,2933,-118.98,35.37,36.0,1562.0,398.0,1223.0,329.0,0.9675,51595.0,INLAND
3586,10154,-117.9,33.88,28.0,2696.0,346.0,947.0,356.0,9.0055,468076.55,<1H OCEAN
3587,19711,-121.65,39.16,16.0,5022.0,1103.0,2087.0,956.0,2.3963,97409.0,INLAND
3588,2471,-119.81,36.6,24.0,2246.0,462.0,1291.0,394.0,2.4006,71096.0,INLAND
3589,6373,-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875,277070.0,INLAND
3590,9049,-118.09,34.7,6.0,4558.0,804.0,1543.0,563.0,2.8548,112043.0,INLAND
3591,3428,-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225,150579.0,<1H OCEAN
3592,4603,-118.32,34.07,52.0,2156.0,306.0,861.0,311.0,8.8062,485417.79,<1H OCEAN
3593,16016,-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,490688.88,NEAR BAY
3594,12359,-116.53,33.78,18.0,2547.0,463.0,411.0,214.0,2.5489,147144.0,INLAND
3595,10046,-120.99,39.22,16.0,1497.0,275.0,737.0,243.0,2.8942,130666.0,INLAND
3596,13906,-116.47,34.07,22.0,5473.0,1234.0,2581.0,1098.0,1.9375,78350.0,INLAND
3597,54,-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098,169185.04,NEAR BAY
3598,3092,-118.47,35.64,17.0,2248.0,535.0,927.0,427.0,1.3023,80090.0,INLAND
3599,5136,-118.26,33.97,46.0,1086.0,249.0,880.0,250.0,1.5962,118973.0,<1H OCEAN
3600,14644,-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4.0057,338113.11,NEAR OCEAN
3601,3485,-118.55,34.28,16.0,8879.0,,3468.0,1200.0,8.1125,400517.05,<1H OCEAN
3602,11069,-117.86,33.84,19.0,1725.0,392.0,920.0,400.0,3.0087,178933.0,<1H OCEAN
3603,11008,-117.78,33.78,6.0,9792.0,1283.0,3744.0,1179.0,10.1714,470405.22,<1H OCEAN
3604,17832,-121.86,37.41,16.0,2938.0,589.0,1718.0,568.0,5.5073,261156.0,<1H OCEAN
3605,13383,-117.58,34.11,14.0,11635.0,2055.0,6443.0,2009.0,4.7547,168316.0,INLAND
3606,6412,-118.02,34.12,38.0,1778.0,288.0,870.0,281.0,6.5784,402287.19,INLAND
3607,15203,-117.08,32.93,5.0,14944.0,2490.0,6600.0,2407.0,6.0857,280865.0,<1H OCEAN
3608,13353,-117.62,34.02,16.0,2040.0,325.0,1207.0,324.0,5.0431,170631.0,INLAND
3609,14488,-117.25,32.86,27.0,2530.0,469.0,594.0,326.0,7.2821,439020.3,NEAR OCEAN
3610,16212,-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845,119950.0,INLAND
3611,5559,-118.45,33.96,36.0,2723.0,547.0,1090.0,519.0,6.3267,447113.36,<1H OCEAN
3612,2152,-119.79,36.77,30.0,1610.0,410.0,1000.0,397.0,2.0357,64987.0,INLAND
3613,7468,-118.2,33.92,42.0,1411.0,314.0,1432.0,322.0,3.0871,124337.0,<1H OCEAN
3614,5896,-118.33,34.16,23.0,1359.0,428.0,770.0,380.0,3.4016,239915.01,<1H OCEAN
3615,7582,-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,111732.0,<1H OCEAN
3616,2699,-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,65602.0,INLAND
3617,10315,-117.82,33.85,18.0,1810.0,305.0,1189.0,326.0,5.2227,246916.0,<1H OCEAN
3618,17978,-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,202951.0,<1H OCEAN
3619,11758,-121.24,38.75,5.0,9137.0,1368.0,3667.0,1294.0,5.4896,220470.0,INLAND
3620,2398,-118.91,36.79,19.0,1616.0,324.0,187.0,80.0,3.7857,126004.0,INLAND
3621,16199,-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,78322.0,INLAND
3622,16073,-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516,387041.14,NEAR OCEAN
3623,9517,-123.2,39.15,27.0,990.0,238.0,592.0,225.0,2.0074,113944.0,<1H OCEAN
3624,16996,-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635,358353.07,NEAR BAY
3625,15264,-117.29,33.05,28.0,1146.0,338.0,672.0,292.0,3.1667,295121.15,NEAR OCEAN
3626,8628,-118.39,33.88,31.0,1448.0,244.0,607.0,259.0,8.1513,489741.72,<1H OCEAN
3627,7273,-118.24,33.99,28.0,312.0,89.0,498.0,87.0,2.4107,126526.0,<1H OCEAN
3628,11300,-117.92,33.77,28.0,3614.0,960.0,3282.0,889.0,3.522,178520.0,<1H OCEAN
3629,7985,-118.16,33.86,26.0,6607.0,1663.0,4066.0,1558.0,2.5068,148949.0,<1H OCEAN
3630,635,-122.16,37.71,36.0,666.0,132.0,366.0,134.0,3.4643,155603.0,NEAR BAY
3631,2339,-119.67,36.82,2.0,2579.0,376.0,1133.0,342.0,4.5577,125446.0,INLAND
3632,17053,-122.24,37.47,40.0,1504.0,270.0,689.0,287.0,6.1244,377616.08,NEAR OCEAN
3633,9279,-122.6,38.11,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,273973.0,<1H OCEAN
3634,10416,-117.61,33.63,2.0,4678.0,817.0,1970.0,712.0,6.1078,310456.06,<1H OCEAN
3635,5160,-118.28,33.96,23.0,1983.0,611.0,2048.0,600.0,1.5313,123144.0,<1H OCEAN
3636,11108,-117.89,33.85,18.0,2036.0,414.0,1292.0,380.0,3.875,182513.0,<1H OCEAN
3637,18578,-121.77,36.93,24.0,1943.0,447.0,1844.0,461.0,3.0192,173155.0,<1H OCEAN
3638,12846,-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,101527.0,INLAND
3639,7623,-118.26,33.85,25.0,2324.0,326.0,1087.0,328.0,5.293,270765.01,<1H OCEAN
3640,334,-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,118126.0,NEAR BAY
3641,9356,-122.54,37.96,44.0,1552.0,204.0,596.0,208.0,10.129,497852.98,NEAR BAY
3642,2539,-124.16,40.8,52.0,2416.0,618.0,1150.0,571.0,1.7308,82298.0,NEAR OCEAN
3643,17441,-120.45,34.66,7.0,3329.0,504.0,1462.0,452.0,4.7875,222552.01,NEAR OCEAN
3644,17403,-120.45,34.95,10.0,2207.0,644.0,2232.0,543.0,2.375,130019.0,<1H OCEAN
3645,15366,-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986,150658.0,<1H OCEAN
3646,8981,-118.42,34.0,33.0,1139.0,299.0,734.0,257.0,3.2708,351832.04,<1H OCEAN
3647,19823,-119.35,36.52,39.0,3027.0,608.0,2199.0,592.0,2.6445,71930.0,INLAND
3648,17688,-121.84,37.29,4.0,2937.0,648.0,1780.0,665.0,4.3851,205657.0,<1H OCEAN
3649,20099,-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,85743.0,INLAND
3650,15795,-122.42,37.77,52.0,4226.0,1315.0,2619.0,1242.0,2.5755,371002.09,NEAR BAY
3651,10149,-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,470211.43,<1H OCEAN
3652,20519,-121.53,38.58,33.0,4988.0,1169.0,2414.0,1075.0,1.9728,89475.0,INLAND
3653,16544,-121.23,37.8,11.0,2451.0,665.0,1155.0,533.0,2.2254,124410.0,INLAND
3654,10391,-117.65,33.58,2.0,2411.0,354.0,703.0,217.0,7.8061,323898.01,<1H OCEAN
3655,19557,-121.0,37.6,22.0,4412.0,925.0,3116.0,817.0,2.6899,117867.0,INLAND
3656,6553,-118.07,34.17,36.0,2415.0,394.0,1215.0,413.0,5.5418,289439.01,INLAND
3657,10579,-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,6.9741,299395.0,<1H OCEAN
3658,18454,-121.78,37.23,18.0,1747.0,317.0,1055.0,285.0,5.898,261819.01,<1H OCEAN
3659,17831,-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,238791.0,<1H OCEAN
3660,16323,-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,87790.0,INLAND
3661,8043,-118.16,33.84,36.0,2831.0,573.0,1462.0,569.0,3.8646,190140.0,<1H OCEAN
3662,6450,-118.04,34.12,44.0,2007.0,288.0,921.0,307.0,6.5989,392405.13,INLAND
3663,143,-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,2.8929,174335.0,NEAR BAY
3664,6018,-117.8,34.05,5.0,4536.0,1178.0,2485.0,909.0,4.1118,212261.0,<1H OCEAN
3665,12698,-121.43,38.61,33.0,2289.0,576.0,1100.0,503.0,2.1694,88452.0,INLAND
3666,9883,-121.8,36.72,14.0,2493.0,407.0,1296.0,418.0,5.4508,273481.0,<1H OCEAN
3667,855,-122.02,37.58,15.0,3052.0,760.0,2097.0,728.0,3.3617,219091.0,NEAR BAY
3668,19989,-119.32,36.19,11.0,1281.0,291.0,861.0,313.0,1.0962,54844.0,INLAND
3669,8086,-118.2,33.81,46.0,1388.0,254.0,742.0,241.0,4.6458,230965.0,NEAR OCEAN
3670,11354,-117.91,33.75,8.0,2346.0,679.0,3842.0,674.0,3.0635,189884.0,<1H OCEAN
3671,7142,-118.13,34.02,38.0,1243.0,310.0,788.0,286.0,2.5852,151277.0,<1H OCEAN
3672,9053,-118.12,34.7,7.0,4915.0,885.0,2833.0,874.0,4.3229,132807.0,INLAND
3673,15879,-122.41,37.75,52.0,2164.0,606.0,2034.0,513.0,2.0325,290286.01,NEAR BAY
3674,4381,-118.26,34.09,51.0,1532.0,366.0,669.0,333.0,3.6434,332202.03,<1H OCEAN
3675,1839,-122.29,37.92,36.0,1450.0,235.0,568.0,234.0,6.0,332737.05,NEAR BAY
3676,13432,-117.43,34.1,34.0,1345.0,265.0,834.0,290.0,3.7011,106361.0,INLAND
3677,10879,-117.9,33.71,16.0,4208.0,630.0,2592.0,662.0,6.1966,276220.0,<1H OCEAN
3678,8569,-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,412787.32,<1H OCEAN
3679,9756,-121.43,36.5,14.0,1835.0,468.0,1867.0,461.0,2.3879,131662.0,<1H OCEAN
3680,9591,-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,139531.0,INLAND
3681,5225,-118.25,33.93,40.0,975.0,270.0,1068.0,270.0,0.9889,107578.0,<1H OCEAN
3682,16109,-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552,352752.1,NEAR OCEAN
3683,1502,-122.04,37.95,29.0,866.0,138.0,341.0,133.0,4.7188,217906.0,NEAR BAY
3684,12111,-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,107605.0,INLAND
3685,7513,-118.26,33.9,38.0,1566.0,318.0,981.0,318.0,4.0234,149858.0,<1H OCEAN
3686,17407,-120.45,34.94,24.0,1702.0,447.0,1240.0,417.0,2.4091,135061.0,<1H OCEAN
3687,15448,-117.24,33.18,19.0,3337.0,565.0,1646.0,554.0,5.0195,251708.01,<1H OCEAN
3688,6595,-118.15,34.18,46.0,2230.0,488.0,1985.0,456.0,2.2328,156877.0,<1H OCEAN
3689,17135,-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6.227,411027.27,NEAR BAY
3690,11303,-117.95,33.78,9.0,3553.0,1035.0,2017.0,986.0,2.9726,191009.0,<1H OCEAN
3691,20353,-119.05,34.13,12.0,57.0,22.0,69.0,15.0,5.0066,320690.19,NEAR OCEAN
3692,5068,-118.3,33.98,44.0,1597.0,388.0,902.0,321.0,1.9556,151226.0,<1H OCEAN
3693,19460,-120.98,37.69,18.0,3176.0,468.0,1296.0,471.0,5.5684,202488.0,INLAND
3694,4588,-118.27,34.05,52.0,1292.0,864.0,2081.0,724.0,0.9563,238948.01,<1H OCEAN
3695,15634,-122.41,37.8,52.0,1866.0,748.0,2957.0,710.0,1.8295,273692.02,NEAR BAY
3696,6322,-117.98,33.99,26.0,3343.0,455.0,1429.0,457.0,7.0778,386046.11,<1H OCEAN
3697,17580,-121.93,37.31,26.0,2182.0,704.0,1638.0,704.0,2.8981,209326.0,<1H OCEAN
3698,12802,-121.44,38.61,33.0,1591.0,466.0,1000.0,418.0,1.0467,70285.0,INLAND
3699,9079,-118.28,34.76,19.0,3430.0,601.0,1817.0,571.0,4.7875,155930.0,INLAND
3700,15031,-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4.0491,171211.0,<1H OCEAN
3701,13711,-117.21,34.08,5.0,5749.0,1385.0,2382.0,1088.0,3.0587,125108.0,INLAND
3702,4501,-118.21,34.05,45.0,2146.0,607.0,2868.0,625.0,2.121,174481.0,<1H OCEAN
3703,16515,-121.22,37.8,37.0,1038.0,222.0,521.0,211.0,2.125,103807.0,INLAND
3704,15755,-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,449488.32,NEAR BAY
3705,17858,-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,496825.96,<1H OCEAN
3706,4882,-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,178993.0,<1H OCEAN
3707,14363,-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,235535.01,NEAR OCEAN
3708,5700,-118.25,34.23,41.0,1979.0,496.0,1157.0,459.0,4.4083,217081.0,<1H OCEAN
3709,8203,-118.15,33.78,17.0,1584.0,435.0,904.0,406.0,2.0875,145986.0,NEAR OCEAN
3710,12042,-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,171377.0,INLAND
3711,18954,-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,146518.0,INLAND
3712,14261,-117.12,32.7,36.0,1011.0,253.0,763.0,226.0,1.8187,164465.0,NEAR OCEAN
3713,17548,-121.87,37.35,27.0,3500.0,1036.0,3019.0,955.0,2.9222,179412.0,<1H OCEAN
3714,7852,-118.15,33.88,24.0,4232.0,1092.0,2688.0,1035.0,2.52,152351.0,<1H OCEAN
3715,9284,-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,331240.05,NEAR BAY
3716,6400,-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,267252.0,INLAND
3717,2807,-119.02,35.43,39.0,2033.0,370.0,956.0,379.0,3.1736,84472.0,INLAND
